Name,ALLIED BANK,MCB BANK,ABBOTT LABS.(PAK.),ADAMJEE INSURANCE COMPANY,AGP,AGRIAUTO INDUSTRIES,ARCHROMA PAKISTAN,ASKARI BANK,ATLAS HONDA,ATTOCK PETROLEUM,ATTOCK REFINERY,BANK AL HABIB,BANK AL-FALAH LIMITED,BANNU WOOLLEN MILLS,BESTWAY CEMENT,BYCO PETROLEUM PAKISTAN,CHERAT CEMENT COMPANY,COLGATE-PALMOLIVE PAKISTAN,D G KHAN CEMENT COMPANY,DAWOOD HRC.CHEMS.CORP.,DOLMEN CITY,EFU GENERAL INSURANCE,ENGRO,ENGRO FERTILIZERS,ENGRO FOODS,ENGRO POLYMER & CHEMICALS,FATIMA FERTILIZER,FAUJI CEMENT COMPANY,FAUJI FERTILIZER COMPANY,FAUJI FOODS,FAUJI FTLZ.BIN QASIM,FAYSAL BANK,FIRST HABIB MODARABA,GADOON TEXTILE MILLS,GHANI GLASS,GLAXOSMITHKLINE PAK.,GLXSK.CSM.HLTHCR. PAK.,GUL AHMED TEXTILE MILLS,HABIB BANK,HABIB METROPOLITAN BANK,HASCOL PETROLEUM,HONDA ATLAS CARS (PAKISTAN),IBRAHIM FIBRES,ICI PAKISTAN,IGI HOLDINGS,INDUS MOTOR COMPANY,INTERNATIONAL INDS.,INTERNATIONAL STEELS,JUBILEE LIFE INSURANCE COMPANY,KARACHI ELECTRIC SUPP.,KOHAT CEMENT COMPANY,KOHINOOR TEXTILE MILLS,KOT ADDU POWER COMPANY,LOTTE CHEMICAL PAKISTAN,LUCKY CEMENT,MAPLE LEAF CEMENT FACTORY,MARI PETROLEUM COMPANY,MEEZAN BANK,MILLAT TRACTORS,MURREE BREWERY COMPANY,NAT.BANK OF PAKISTAN,NATIONAL FOODS,NATIONAL REFINERY,NESTLE PAKISTAN,NISHAT CHUNIAN,NISHAT CHUNIAN POWER,NISHAT MILLS,OIL & GAS DEVELOPMENT COMPANY,ORIX LEASING PAKISTAN,PACKAGES,PAK ELEKTRON,PAK SUZUKI MOTOR,PAK.TELECM.CO.,PAKISTAN INTL.BULK,PAKISTAN OIL FIELDS,PAKISTAN PETROLEUM,PAKISTAN SERVICES,PAKISTAN STATE OIL COMPANY,PAKISTAN STOCK EXCHANGE LTD.,PAKISTAN TOBACCO COMPANY,PHILIP MORRIS PAKISTAN,PIONEER CEMENT,SAIF POWER,SERVICE INDUSTRIES,SHAKARGANJ SUGAR,SHELL PAKISTAN,SHIFU INTL HOSPITAL,STANDARD CHARTERED BANK (PAKISTAN),SUI NORTHERN GAS PIPELINES,SUI SOUTHERN GAS COMPANY,SEARL,UBL
9/20/2006,196.23,1735.5,1123.98,1193.76,NA,1558.96,1719.89,2899.75,5452.65,785.79,553.22,1747.47,273.42,398.63,951.5,286.44,659.12,1691.82,248.31,2231.58,NA,2263.52,2173.16,NA,NA,NA,NA,269.35,1203.91,182.8,605.51,1014.12,128.99,10086.11,677.82,NA,1243.55,NA,1095.02,NA,1606.36,1103.96,377.97,2471.96,1658.09,5671.2,NA,143.97,33.45,3775.46,753.96,107.68,158.37,2058.59,57.8,1016.81,605.99,12036.91,844.71,2871.27,2718.16,607.21,2697.31,3656.52,NA,2066.34,285.4,233.8,3684.26,258.48,874.31,202.46,3408.71,198.86,2239.34,NA,414.35,20882.4,113.38,NA,117.94,3113.73,795.82,NA,512.01,246.39,NA,3096.97,729.73,558.67,100.49,253.94
9/27/2006,213.19,1843.29,1128.02,1273.61,NA,1796.24,1730.01,3175.28,5385.63,807.35,624.66,1818.68,308.9,398.63,951.5,286.44,675.07,1691.82,247.01,2504.14,NA,2285.71,2240.5,NA,NA,NA,NA,265.47,1213.2,189.8,651.29,1128.38,132.42,10086.11,693.58,NA,1307.73,NA,1169.12,NA,1608.62,1069.55,395.41,2609.29,1641.99,5714.61,NA,143.97,33.45,3856.89,745.88,113.72,158.37,2093.97,53.85,977.87,618.05,11452.6,957.22,3048.34,2738.58,648.12,2697.31,3908.43,NA,2153.35,293.91,237.09,3525.66,268.3,908.31,202.46,3556.46,206.44,2276.1,NA,406.06,20882.4,134.44,NA,113.4,3030.57,764.95,NA,532.57,253.66,NA,2854.93,756.2,620.74,101.16,262.82
10/4/2006,215.61,1895.38,1123.98,1335.12,NA,1818.41,1719.89,3242.48,5385.63,821.17,599.76,1876.2,342.99,345.55,944.7,290.8,680.38,1743.88,251.42,2674.48,NA,2285.71,2216.01,NA,NA,NA,NA,269.35,1233.85,193.3,681.46,1128.38,136.45,10952.49,719.85,NA,1371.92,NA,1350.25,NA,1597.29,1141.23,395.07,2540.63,1656.34,5698.33,NA,144.68,32.98,3960.53,735.11,115.73,158.37,2293.6,51.97,1004.7,684.37,11602.85,927.34,3265.99,2730.92,630.7,2624.41,3740.49,NA,2182.35,312.49,235.44,3459.44,259.03,944.83,205.48,3482.59,209.34,2351.87,NA,403.51,20952.01,127.94,NA,117.53,3035.76,764.95,NA,534.98,266.39,NA,2575.64,771.21,604.03,109.81,286.7
10/11/2006,213.31,1963.25,1135.3,1429.19,NA,1849.46,1719.89,3341.6,5351.54,840.78,582.71,1846.07,325.25,335.8,951.5,287.9,695.08,1743.88,253.89,2759.66,NA,2293.11,2228.26,NA,NA,NA,NA,266.76,1233.5,196.1,709.55,1121.24,136.05,10926.63,709.35,NA,1363.89,NA,1332.96,NA,1723.04,1088.19,409.17,2540.63,1713.33,5695.62,NA,146.1,33.45,3768.05,778.19,115.17,154.34,2275.86,53.01,1029.8,702.46,12354.11,940.52,3295.5,2654.35,628.37,2624.41,3641.25,NA,2214.97,315.63,236.13,3485.58,243.48,967.53,211.5,3555.93,213.44,2376.25,NA,415.94,21230.44,123.91,NA,118.76,3064.92,788.96,NA,577.3,260.48,NA,2575.64,819.26,626.71,111.64,295.21
10/18/2006,218.03,1989.86,1144.19,1503.82,NA,1895.09,1854.45,3477.69,5283.37,872.64,582.39,1788.55,342.99,316.85,903.92,291.53,709.98,1743.88,257.79,2717.07,NA,2336.01,2283.35,NA,NA,NA,NA,264.17,1265.52,194.7,709.03,1092.68,136.05,12801.61,709.35,NA,1323.78,NA,1218.52,NA,1629.01,1065.25,416.04,2568.09,1634.02,5698.33,NA,147.16,33.68,3701.43,793,117.91,153,2323.55,51.87,1081.72,648.2,12353.33,969.53,3522.37,2654.35,634.18,2668.15,3538.2,NA,2259.68,345.25,243.49,3503.01,242.67,958.52,225.57,3826.48,232.07,2445.27,NA,478.1,23318.68,123.29,NA,112.17,3045.48,797.54,NA,577.3,264.57,NA,3458.98,860.25,638.65,109.31,318.35
10/25/2006,223.48,1998.97,1155.92,1524.17,NA,1912.43,1846.36,3440.73,5249.29,872.64,583.37,1802.25,335.69,316.85,944.7,303.89,697.56,1743.88,262.33,2759.66,NA,2337.49,2258.86,NA,NA,NA,NA,267.41,1257.12,193.3,693.43,1141.97,138.14,12736.95,709.35,NA,1323.78,NA,1157.59,NA,1642.61,1065.25,416.04,2684.48,1622.07,5836.72,NA,146.81,32.98,3723.64,791.66,117.23,150.31,2311.35,51.35,1135.8,618.05,12270.98,1044.24,3608.45,2654.35,627.21,2595.39,3725.22,NA,2268.17,362.45,245.79,3468.15,239.4,952.81,239.89,3791.95,242.78,2430.64,NA,469.81,23318.68,122.98,NA,112.17,3013.08,824.42,NA,604.5,276.84,NA,3458.98,853.12,625.52,113.14,324.83
11/1/2006,220.45,2002.61,1142.17,1492.51,NA,1871.98,1810.95,3375.2,4712.43,806.46,542.73,1791.29,347.86,316.85,975.76,275.24,620.61,1821.96,234.19,2651.49,NA,2702.91,2197.65,NA,NA,NA,NA,250.82,1226.68,202.41,670.02,1125.54,129.77,11536.74,706.06,NA,1323.78,NA,1157.59,NA,1551.98,1093.92,405.73,2609.29,1594.17,5915.41,NA,139.36,32.05,3403.83,820.47,115.44,140.92,1984.17,45.11,1179.94,593.93,11863.31,994.23,3375.43,2894.77,622.57,2595.39,3386.57,NA,2277.51,330.5,243.95,3381.01,251.36,958.06,228.09,3701.31,220.3,2138.07,NA,458.97,22970.64,106.25,NA,121.03,2657.34,828.01,NA,559.03,257.38,NA,3458.98,875.84,596.87,99.94,301.97
11/8/2006,225.42,1952.32,1142.17,1562.61,NA,1918.2,1902,3376.88,3936.97,804.01,538.14,1785.81,348.21,314.14,975.76,272.22,533.1,1821.96,228.24,2538.21,NA,2995.84,2198.87,NA,NA,NA,NA,250.82,1238.75,211.86,654.93,1150.18,132.17,11920.48,691.83,NA,1266.53,NA,1244.86,NA,1575.77,1089.62,402.29,2655.64,1594.17,5991.39,NA,137.94,31.12,3175.82,795.29,113.11,151.65,1891,43.66,1181.24,684.37,11941.55,994.23,3307.8,3121.05,631.86,2595.25,3221.18,NA,2318.03,322.48,245.79,3342.67,234.83,972.21,245.66,3723.97,223.86,2115.56,NA,433.48,24014.76,92.93,NA,127.84,2708.53,806.5,NA,557.32,263.07,NA,3287.9,904.8,618.36,96.88,303.73
11/15/2006,226.63,1865.95,1140.15,1483.47,NA,1800.34,1917.18,3410.49,4088.65,789.06,521.1,1776.23,337.42,305.47,975.76,276.74,487.18,1926.07,214.32,2555.24,NA,2884.88,2179.28,NA,NA,NA,NA,229.59,1239.8,206.48,642.45,1150.18,121.5,11593.89,684.61,NA,1144.17,NA,1234.98,NA,1513.46,1063.81,402.63,2636.76,1558.3,5888.28,NA,128.72,30.2,2622.09,761.23,113.11,144.94,1693.58,39.71,1078.69,630.11,11818.02,979.09,3198.97,2991.01,615.6,2566.09,3138.48,NA,2288.31,316.33,239.81,3520.44,233.97,981.34,246.71,3731.52,217.61,2124.94,NA,432.52,24007.79,85.55,NA,123.71,2682.61,758.11,NA,541.21,258.8,NA,3287.9,892.77,636.26,97.65,305.02
11/22/2006,227.84,1820.03,1143.38,1429.19,NA,1795.72,1921.22,3600.33,4073.31,815.77,519.46,1776.23,338.47,320.64,911.31,275.99,497.73,1829.77,205.62,2538.09,NA,3001.76,2201.99,NA,NA,NA,NA,228.26,1228.26,207.55,692.39,1150.18,121.39,11185.66,677.82,NA,1169.93,NA,1249.8,NA,1517.99,1060.95,402.29,2623.03,1673.88,5931.69,NA,129.08,29.27,2565.09,710.87,112.29,143.6,1591.55,38.04,1051.43,624.08,11780.96,989.18,3248.77,2912.98,627.21,2624.41,3166.05,NA,2241.03,299.71,239.35,3673.8,227.16,990.47,254.31,3728.28,217.11,2273.1,NA,430.29,24362.8,85.38,NA,127.84,2649.24,797.54,NA,546.01,261.65,NA,3287.9,919.05,636.26,96.69,297.99
11/29/2006,238.62,1836.79,1163.6,1451.81,NA,1826.92,1942.47,3640.65,4023.89,838.33,534.86,1807.73,333.95,335.26,911.31,268.45,446.84,1829.77,204.46,2486.64,NA,3522.52,2141.6,NA,NA,NA,NA,215.65,1221.96,207.19,662.73,1183.05,140.23,11161.16,650.23,NA,1285.85,NA,1234.98,NA,1444.36,1060.95,407.27,2643.62,1609.71,5831.29,NA,123.05,29.03,2626.16,684.22,111.47,136.89,1598.2,35.55,1166.52,663.27,11653.31,1006.85,3305.33,3113.25,643.47,2624.55,3268.43,NA,2323.43,297.74,239.35,3633.72,223.41,947.11,245.39,3779.54,214.33,2264.85,NA,431.24,24362.8,85.88,NA,127.84,2651.19,847.72,NA,539.5,255.95,NA,3066.76,930.19,643.42,94.58,285.96
12/6/2006,242.26,1881.32,1280.85,1460.85,NA,1774.92,1993.05,3691.05,4025.59,913.09,543.71,1889.9,339.86,335.8,879.47,270.71,536.21,1996.09,210.55,2589.54,NA,3365.7,2159.03,NA,NA,NA,NA,226.27,1232.45,220.84,713.19,1150.18,138.14,11120.34,687.23,NA,1395.33,NA,1221.81,NA,1405.84,1039.44,419.48,2976.65,1626.05,5834.01,NA,127.66,34.61,2687.24,670.89,115.99,148.97,1710.22,37.01,1157.44,631.61,11653.31,953.86,3273.37,3225.09,633.95,2825.47,3437.76,NA,2427.45,286.35,240.27,3547.45,228.35,937.98,246.44,3994.82,218.78,2330.87,NA,435.39,24359.32,83.7,NA,135.67,2650.21,824.42,NA,541.55,259.28,NA,3066.76,952.02,687.59,100.33,288.74
12/13/2006,239.96,1919.54,1320.06,1365.87,NA,1791.09,2106.87,3687.69,4090.35,942.5,580.42,1889.9,340.56,324.97,849.14,269.96,536.21,1910.45,202.14,2572.39,NA,3365.7,2226.26,NA,NA,NA,NA,218.97,1228.26,212.94,680.94,1174.83,136.05,11430.6,717.01,NA,1395.33,NA,1193.82,NA,1325.41,1055.21,409.34,2753.49,1595.76,6303.44,NA,135.46,31.36,2609.88,679.77,113.8,138.23,1595.98,35.34,1142.29,627.09,11900.38,959.41,3184.83,3121.05,621.17,2910.18,3260.56,NA,2388.27,281.24,230.14,3523.92,225.45,912.88,252.47,3936.01,218.01,2336.12,NA,441.76,24710.84,77.16,NA,140.21,2624.3,856.68,NA,529.9,248.83,NA,3254.52,934.2,691.17,103.01,295.31
12/20/2006,232.45,1814.08,1240.82,1297.13,NA,1698.65,2084.11,3486.09,4049.45,904.63,537.49,1862.51,302.64,324.97,849.14,256.38,524.41,1998.95,186.19,2443.77,NA,3180.03,2129.15,NA,NA,NA,NA,198.4,1154.77,205.4,635.16,1150.18,129.77,11120.34,700.59,NA,1345.96,NA,1169.12,NA,1246.12,1060.95,404.7,2712.29,1554.32,5996.82,NA,131.21,29.96,2499.94,679.77,112.15,132.87,1445.15,32.33,1077.39,595.44,11653.31,928.62,2903.24,2965,603.75,2916.01,3055.79,NA,2278.86,279,223.24,3485.58,223.24,911.73,232.29,3825.4,212.17,2237.84,NA,434.11,25058.88,72.46,NA,136.08,2578.94,845.93,NA,470.6,235.53,NA,3250.35,899.9,668.49,96.69,301.23
12/27/2006,227.84,1811.51,1237.18,1361.8,NA,1721.76,2076.52,3516.33,4117.62,938.21,544.7,1876.2,293.94,324.97,811.24,232.25,506.42,2313.37,181.55,2529.52,NA,3114.19,2134.13,NA,NA,NA,NA,198.4,1157.3,202.88,628.4,1150.18,129.77,11242.81,689.64,NA,1182.81,NA,1167.47,NA,1246.12,1068.11,392.32,2745.94,1524.42,5969.68,NA,131.21,29.03,2447.01,666.44,111.47,130.18,1316.49,33.37,1068.74,584.88,11540.07,928.62,2779.04,2991.01,598.17,2916.01,3047.91,NA,2377.47,270.99,225.08,3550.94,221.02,956.24,232.02,3764.97,209.29,2194.33,NA,447.82,25065.83,70.45,NA,136.08,2559.5,752.73,NA,458.61,225.56,NA,3250.35,893.66,644.62,98.79,289.2
1/3/2007,227,1817.02,1258.21,1365.87,NA,1779.54,2124.58,3528.09,4022.18,951.21,546.01,1876.2,293.25,335.8,811.24,232.25,502.69,2313.37,182.86,2529.52,NA,3352.38,2122.3,NA,NA,NA,NA,199.73,1120.48,203.96,629.96,1100.89,131.86,11104.01,680.88,NA,1094.8,NA,1169.12,NA,1268.77,1073.85,398.85,2739.76,1554.32,6116.21,NA,131.91,29.27,2561.02,673.85,112.43,131.52,1330.91,35.97,1049.27,596.94,11818.02,975.05,2754.45,2991.01,599.34,3061.81,3012.47,NA,2363.96,271.11,225.54,3642.43,220.85,942.66,231.76,3786.01,210.77,2229.97,NA,452.6,26451.04,74.98,NA,142.89,2598.38,752.73,NA,452.09,226.51,NA,3250.35,902.57,644.62,97.65,284.29
1/10/2007,228.09,1925.42,1228.69,1383.97,NA,1846.56,2114.96,3753.21,4059.68,922.65,534.54,1895.37,307.86,335.8,811.24,227.73,535.58,2313.37,195.76,2568.1,NA,3343.5,2165.25,NA,NA,NA,NA,210.34,1133.28,208.99,655.45,1141.97,131.86,11267.3,688.98,NA,1094.8,NA,1231.69,NA,1224.59,1049.48,404.01,2739.76,1540.37,6132.49,NA,132.27,28.1,2593.59,604.24,111.33,134.21,1397.46,36.49,1062.68,627.09,11653.31,975.05,3093.83,2991.01,583.07,3061.81,3126.67,NA,2478.78,277.47,220.94,3581.43,228.35,942.54,249.06,3757.42,213.07,2322.99,NA,459.61,28887.32,73.3,NA,136.08,2569.22,738.39,NA,481.57,236.48,NA,3250.35,950.68,651.78,101.86,289.66
1/17/2007,229.54,1975.02,1253.35,1456.33,NA,1877.76,2279.87,3830.5,4088.65,927.55,550.92,1891.26,316.9,335.8,811.24,239.79,546.14,2316.49,195.04,2428.34,NA,3328.71,2201.36,NA,NA,NA,NA,204.37,1162.63,210.43,668.98,1100.89,130.08,11218.32,696.21,NA,1069.04,NA,1204.52,NA,1216.66,1032.27,433.06,2691.69,1562.29,6241.03,NA,140.08,34.14,2597.66,592.4,114.62,140.92,1419.64,35.65,1064.41,616.54,11678.01,953.86,3171.3,2991.01,609.9,3178.45,3169.99,NA,2534.16,277,220.94,3546.58,229.37,967.65,268.73,3685.12,222.51,2415.64,NA,490.21,34278.46,72.3,NA,136.08,2591.9,740.19,NA,480.54,233.16,NA,3250.35,959.59,701.92,97.84,304.47
1/24/2007,231.11,2113.55,1261.44,1537.74,NA,2043,2546.96,3855.7,4034.11,928.65,553.87,1972.06,311.68,335.8,811.24,238.29,554.82,2342.52,199.68,2315.58,NA,3528.43,2288.52,NA,NA,NA,NA,201.72,1218.65,216.53,660.13,1191.26,129.77,11071.35,720.73,NA,1159.2,NA,1218.52,NA,1268.77,1016.5,440.11,2746.62,1606.13,6686.04,NA,138.26,33.21,2483.66,607.21,118.46,140.92,1426.29,34.72,1107.68,609,11735.67,958.9,3304.72,3186.07,619.2,3458.39,3122.73,NA,2553.08,278.06,222.78,3642.43,230.05,1001.88,265.58,3705.08,223.41,2509.42,NA,549.17,43734.7,72.97,NA,140.21,2611.66,770.65,NA,526.47,253.58,NA,3095.97,970.73,721.02,100.33,310.95
1/31/2007,243.95,2189.61,1273.57,1554.93,NA,1987.54,2184.27,3980.02,4090.35,931.23,562.39,1969.33,325.95,335.8,811.24,249.6,553.58,2352.93,211.57,2472.92,NA,3480.35,2308.44,NA,NA,NA,NA,209.02,1196.25,223.71,689.26,1191.26,135,10777.42,709.78,NA,1217.16,NA,1276.15,NA,1216.66,1032.27,442.69,2726.02,1681.85,6254.6,NA,136.81,32.52,2499.94,598.32,130.8,138.23,1475.09,32.85,1103.35,618.05,12106.27,974.04,3434.45,3186.07,617.92,3857.88,3232.99,NA,2796.23,293.37,230.14,3623.26,227.67,1015.57,289.7,3811.37,231.27,2549.93,NA,529.09,44744.01,75.32,NA,144.33,2667.06,770.65,NA,540.87,267.35,NA,3095.97,1023.74,761.6,102.05,319.28
2/7/2007,268.42,2317.85,1350.39,1656.24,NA,1860.43,2018.35,4235.38,4090.35,925.96,563.05,1985.76,356.9,335.8,854.45,258.65,615.64,2290.46,235.78,2443.77,NA,3698.57,2424.86,NA,NA,NA,NA,242.86,1226.12,241.31,759.49,1232.34,140.23,10589.63,713.72,NA,1202.13,NA,1267.91,NA,1222.33,1032.27,456.1,2746.62,1689.82,6458.11,NA,140.44,33.91,2772.74,577.59,144.51,142.26,1648.11,37.94,1110.27,613.52,11949.79,979.09,3627.51,3121.05,627.21,3718.06,3465.33,NA,2919.15,306.33,230.6,3920.41,243.35,1013.29,294.68,3971.08,246.33,2648.2,NA,541.53,45384.42,87.23,NA,141.24,2643.73,795.75,NA,590.91,277.79,NA,3095.97,1106.16,754.44,101.86,330.38
2/14/2007,264.06,2182.63,1196.75,1710.51,NA,1802.65,1967.76,4100.98,4005.14,889.8,524.38,1969.33,354.82,345.55,821.85,239.79,570.96,2264.44,233.9,2456.77,NA,3741.47,2452.88,NA,NA,NA,NA,217.64,1248,227.3,734.52,1191.26,136.46,10393.68,689.64,NA,1451.15,NA,1312.37,NA,1198.54,1020.8,457.3,2815.63,1673.88,6403.84,NA,137.53,31.59,2467.37,582.03,148.07,140.92,1512.8,35.55,1086.91,622.57,11776.84,929.13,3554.96,3758.27,603.75,3747.07,3307.81,NA,2758.4,289.72,229.22,3677.29,285.27,1004.16,302.81,3823.78,231.5,2589.69,NA,509.97,45718.54,111.05,NA,144.33,2520.62,784.99,NA,541.55,253.1,NA,3095.97,1095.47,760.41,101.67,353.52
2/21/2007,280.29,2218.27,1188.66,1800.06,NA,1819.98,1945,3974.98,4056.27,938.83,534.21,1985.76,371.51,345.55,773.33,237.53,533.72,2264.44,233.9,2414.08,NA,3964.86,2468.06,NA,NA,NA,NA,226.93,1251.2,234.48,737.12,1215.91,136.05,10287.54,701.03,NA,1521.99,NA,1357.66,NA,1181.54,1015.07,457.3,2979.4,1745.62,6208.1,NA,138.62,32.52,2426.65,533.16,144.92,138.23,1533.87,36.12,1082.15,618.05,11815.96,928.62,3508.23,3686.74,585.98,3995.22,3465.33,NA,2774.61,290.19,220.94,3712.22,276.07,1095.11,300.19,3749.87,238.6,2526.29,NA,497.86,45788.77,94.1,NA,144.33,2481.74,770.65,NA,538.13,252.63,NA,3095.97,1096.8,756.83,101.86,373.88
2/28/2007,272.54,2153.23,1216.97,1774.28,NA,1809.58,1952.59,3939.7,3919.92,924.12,474.56,2136.4,359.69,319.56,743.76,219.43,521.31,2030.18,233.9,2414.08,NA,4098.01,2293.62,NA,NA,NA,NA,215.65,1197.82,231.12,671.06,1183.05,129.77,10287.54,687.45,NA,1524.13,NA,1358.48,NA,1234.79,1003.6,442.69,3055.62,1721.7,6429.82,NA,136.81,31.59,2117.22,497.92,151.5,132.87,1454.02,34.59,1125.42,612.02,11780.96,908.44,3307.8,3693.24,574.94,4257.37,3020.35,NA,2661.14,281,224.62,3799.36,262.09,1086.32,283.15,3679.72,231.86,2665.46,NA,495.31,45929.22,79.34,NA,148.45,2455.82,740.19,NA,465.8,245.03,NA,3095.97,1084.33,753.25,96.11,344.08
3/7/2007,268.79,2203.94,1174.51,1690.61,NA,1778.38,1911.11,3931.3,3834.71,911.86,452.27,2136.4,370.47,309.81,741.48,217.51,548.62,2056.21,254.63,2308.67,NA,4090.62,2281.61,NA,NA,NA,NA,226.27,1213.82,231.12,691.86,1265.2,129.03,10597.8,696.21,NA,1534.87,NA,1600.54,NA,1280.1,953.42,448.71,3193.98,1749.69,6640.45,NA,149.18,30.89,2308.58,499.45,153.56,126.16,1581.57,37,1107.68,587.9,11941.55,908.44,3283.82,3641.23,580.75,4086.06,3000.66,NA,2673.3,279.94,220.02,3849.9,246.93,1122.84,266.37,3616.06,230.5,2569.8,NA,509.97,46280.36,88.06,NA,143.92,2450.96,716.89,NA,459.29,235.06,NA,3095.97,1072.75,758.02,92.48,347.04
3/14/2007,281.02,2262.73,1180.98,1671.16,NA,1675.54,1913.13,3907.78,4090.35,921.18,499.8,2245.96,408.39,303.31,743,223.44,573.44,2134.3,257.68,2421.92,NA,4142.39,2313.21,NA,NA,NA,NA,226.93,1223.2,239.34,691.86,1281.63,125.58,10369.19,689.64,NA,1534.87,NA,1589.01,NA,1324.28,949.12,449.91,3179.22,1859.81,6540.68,NA,188.47,31.36,2377.8,520.9,161.83,123.47,1743.49,43.45,1136.24,722.11,11859.2,947.8,3295.5,3771.27,559.84,4271.95,3071.54,NA,2775.96,274.29,221.86,3835.96,248.29,1203.97,265.84,3539.44,228.67,2640.7,NA,503.6,46350.59,95.28,NA,175.05,2494.7,752.73,NA,446.95,235.06,NA,3004.18,1060.27,775.93,93.82,364.16
3/21/2007,274.96,2384.84,1196.5,1682.47,NA,1744.87,1921.22,4096.49,4097.17,904.39,488,2214.89,418.75,295.18,743,220.05,567.24,2121.28,253.18,2394.04,NA,4053.63,2371.99,NA,NA,NA,NA,222.95,1180.16,228.88,703.31,1355.57,122.02,10328.36,727.95,NA,1545.6,NA,1613.71,NA,1367.33,946.25,450.43,3054.93,2022.96,6415.96,NA,180.83,32.52,2430.73,500.98,168.48,118.1,1741.28,40.94,1114.84,718.5,11715.08,903.39,3379.1,4105.48,548.93,4490.65,2992.78,NA,2713.82,274.99,227.38,3816.79,249.65,1202.71,241.99,3436.39,224.38,2649.7,NA,508.06,46350.59,91.59,NA,169.07,2447.98,752.73,NA,453.81,234.11,NA,3171.08,1087,769.39,93.05,396.82
3/28/2007,280.45,2288.04,1167.62,1791.01,NA,1741.41,1813.66,3961.81,4090.35,898.99,473.58,2187.55,405.64,303.31,743,217.51,581.51,2134.3,249.41,2248.12,NA,4198.61,2351.14,NA,NA,NA,NA,220.3,1164.16,230.38,692.49,1372.01,121.19,10287.54,716.6,NA,1545.6,NA,1463.86,NA,1328.81,960.59,443.55,3055.62,1965.86,6454.76,NA,189.93,32.05,2569.16,497.92,167.9,115.42,1756.8,40.72,1091.08,711.28,11509.19,903.39,3265.75,4707.58,546.25,4898.89,2961.28,NA,2721.93,277.47,223.24,3884.76,262.43,1173.16,248.02,3485.49,224.79,2632.82,NA,504.23,44946.03,93.43,NA,173.2,2475.1,715.1,NA,449.01,233.63,NA,3171.08,1027.08,749.54,93.43,375.91
4/4/2007,286.25,2293.55,1188.25,1785.59,NA,1802.65,1871.65,4165.11,4100.58,896.18,490.62,2214.89,413.32,302.77,746.79,207.36,595.78,2082.24,268.26,2234.61,NA,4245.95,2368.2,NA,NA,NA,NA,234.9,1171.89,247.55,706.01,1528.1,117.31,10377.35,734.74,NA,1545.6,NA,1514.91,NA,1350.34,957.72,462.29,2959.49,2055.58,6415.96,NA,196.48,31.12,2768.67,490.26,172.81,116.76,1923.17,42.25,1104.28,711.28,11282.71,953.86,3394.89,5019.69,550.67,5073.86,2973.09,NA,2751.65,277,224.62,3903.93,263.97,1168.48,256.93,3450.42,226.2,2663.21,NA,529.41,44946.03,96.96,NA,204.54,2580.3,734.81,NA,453.81,234.58,NA,3012.52,1073.71,734.65,96.11,395.17
4/11/2007,300.06,2372.95,1272.83,1838.05,NA,1954.03,1992.91,4355.7,4328.96,914.31,530.93,2203.17,432.32,335.26,746.79,262.37,629.92,2134.3,280.01,2285.58,NA,4227.46,2469.32,NA,NA,NA,NA,259.45,1237.54,248.3,735.77,1700.63,127.67,10654.95,746.69,NA,1545.6,NA,1539.61,NA,1625.61,960.59,474.84,3295.95,2271.75,6718.05,NA,203.75,31.59,2813.45,490.26,174.98,131.52,2120.58,47.61,1170.28,714.89,11529.78,959.91,3547.7,5982.01,580.75,5103.02,3142.42,NA,2844.86,285.72,222.32,4648.94,263.8,1280.31,275.28,3571.81,239.38,2785.39,NA,549.17,44946.03,100.31,NA,216.7,2671.6,716.89,NA,493.57,248.83,NA,3012.52,1110.9,791.73,104.54,415.85
4/18/2007,300.06,2495.23,1260.45,1845.29,NA,1895.09,2004.51,4612.37,5354.95,910.88,576.49,2246.14,502.41,324.97,811.24,275.91,610.06,2285.26,291.47,2326.09,NA,4320.08,2521.78,NA,NA,NA,NA,250.16,1219.89,250.91,755.79,1651.34,127.36,11210.15,748.75,NA,1588.53,NA,1897.76,NA,1610.89,1032.27,508.19,3323.41,2569.48,7111.6,NA,259.06,32.75,2890.81,563.8,175.85,126.16,2211.53,45.97,1166.76,722.11,11789.19,1009.37,3598.64,5511.25,679.25,4971.8,3028.22,NA,2819.19,297.66,225.08,4485.31,274.02,1338.5,259.03,3658.14,243.13,2806.36,NA,554.21,44946.03,99.81,NA,253.81,2606.77,750.94,89.16,518.25,258.33,NA,3012.52,1254.34,812.83,112.39,421.96
